,year,artist,track,time,genre,date_enter,date_peak,week,peak_rank,daystopeak
214,2000,SheDaisy,Deck The Halls,3:46,Country,1999-12-25,2000-01-01,1.0,97.0,7 days 00:00:00.000000000
215,2000,Splender,I Think God Can Explain,3:55,R&B,2000-06-10,2000-06-24,1.0,71.0,14 days 00:00:00.000000000
216,2000,"Simpson, Jessica",Where You Are,3:51,Rock,2000-04-01,2000-04-15,1.0,73.0,14 days 00:00:00.000000000
217,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,1.0,87.0,56 days 00:00:00.000000000
218,2000,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,1.0,81.0,14 days 00:00:00.000000000
219,2000,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,1.0,77.0,14 days 00:00:00.000000000
220,2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2000-01-22,1.0,83.0,70 days 00:00:00.000000000
221,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,1.0,91.0,70 days 00:00:00.000000000
222,2000,Changing Faces,That Other Woman,4:00,Rock,2000-09-30,2000-10-28,1.0,80.0,28 days 00:00:00.000000000
223,2000,"Wright, Chely",It Was,3:51,R&B,2000-03-04,2000-04-15,1.0,86.0,42 days 00:00:00.000000000
224,2000,Limp Bizkit,Rollin',4:04,Rock,2000-11-11,2000-12-09,1.0,77.0,28 days 00:00:00.000000000
225,2000,Hot Boys,I Need A Hot Girl,4:16,Rap,2000-02-19,2000-03-11,1.0,77.0,21 days 00:00:00.000000000
226,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,2000-01-29,1.0,95.0,14 days 00:00:00.000000000
227,2000,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,1.0,84.0,49 days 00:00:00.000000000
228,2000,"Dixie Chicks, The",Cold Day In July,5:12,Country,2000-06-24,2000-08-05,1.0,80.0,42 days 00:00:00.000000000
229,2000,"Price, Kelly",As We Lay,6:20,Rock,2000-07-15,2000-08-05,1.0,82.0,21 days 00:00:00.000000000
230,2000,DMX,What's My Name,3:50,Rap,2000-01-15,2000-02-12,1.0,98.0,28 days 00:00:00.000000000
231,2000,"Martin, Ricky",Private Emotion,4:02,Latin,2000-03-11,2000-03-18,1.0,76.0,7 days 00:00:00.000000000
232,2000,Nine Days,If I Am,4:18,Rock,2000-12-02,2000-12-02,1.0,68.0,0 days 00:00:00.000000000
233,2000,"Blige, Mary J.",Give Me You,5:00,Rock,2000-04-15,2000-05-13,1.0,97.0,28 days 00:00:00.000000000
234,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,1.0,72.0,77 days 00:00:00.000000000
235,2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,2000-10-07,1.0,80.0,35 days 00:00:00.000000000
236,2000,"Brooks, Garth",Do What You Gotta Do,2:56,Country,2000-02-19,2000-03-18,1.0,86.0,28 days 00:00:00.000000000
237,2000,"Offspring, The",Original Prankster,3:42,Rock,2000-11-25,2000-12-09,1.0,74.0,14 days 00:00:00.000000000
238,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,1.0,82.0,21 days 00:00:00.000000000
239,2000,"Houston, Whitney","Same Script, Different Cast",4:45,Rock,2000-06-17,2000-07-15,1.0,71.0,28 days 00:00:00.000000000
240,2000,D'Angelo,Left & Right,4:35,R&B,1999-12-11,2000-01-01,1.0,93.0,21 days 00:00:00.000000000
241,2000,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,1.0,78.0,14 days 00:00:00.000000000
242,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,1.0,98.0,63 days 00:00:00.000000000
243,2000,Q-Tip,Breathe And Stop,4:06,Rock,2000-01-22,2000-01-22,1.0,71.0,0 days 00:00:00.000000000
244,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,1.0,82.0,7 days 00:00:00.000000000
245,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,1.0,99.0,35 days 00:00:00.000000000
246,2000,2 Pac,Baby Don't Cry (Keep Ya Head Up II),4:22,Rap,2000-02-26,2000-03-11,1.0,87.0,14 days 00:00:00.000000000
247,2000,"Wallflowers, The",Sleepwalker,3:29,Rock,2000-10-28,2000-10-28,1.0,73.0,0 days 00:00:00.000000000
248,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,1.0,100.0,35 days 00:00:00.000000000
249,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,1.0,94.0,35 days 00:00:00.000000000
250,2000,Lox,"Ryde or Die, Chick",3:56,Rap,2000-03-18,2000-03-25,1.0,86.0,7 days 00:00:00.000000000
251,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,1.0,95.0,42 days 00:00:00.000000000
252,2000,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,1.0,95.0,49 days 00:00:00.000000000
253,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,1.0,86.0,28 days 00:00:00.000000000
254,2000,Yankee Grey,Another Nine Minutes,3:10,Country,2000-04-29,2000-05-20,1.0,86.0,21 days 00:00:00.000000000
255,2000,"Bega, Lou",Tricky Tricky ,3:23,Rock,2000-01-29,2000-02-05,1.0,75.0,7 days 00:00:00.000000000
256,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,1.0,96.0,14 days 00:00:00.000000000
257,2000,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,1.0,98.0,77 days 00:00:00.000000000
258,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,1.0,79.0,7 days 00:00:00.000000000
259,2000,"Clark, Terri",A Little Gasoline,3:07,Country,2000-12-16,2000-12-16,1.0,75.0,0 days 00:00:00.000000000
260,2000,"Brock, Chad",A Country Boy Can Survive,3:54,Country,2000-01-01,2000-01-08,1.0,93.0,7 days 00:00:00.000000000
261,2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,1.0,99.0,42 days 00:00:00.000000000
262,2000,"Byrd, Tracy",Put Your Hand In Mine,4:30,Country,2000-01-29,2000-02-12,1.0,81.0,14 days 00:00:00.000000000
263,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,1.0,86.0,35 days 00:00:00.000000000
264,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,1.0,98.0,56 days 00:00:00.000000000
265,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,1.0,94.0,70 days 00:00:00.000000000
266,2000,"Levert, Gerald",Mr. Too Damn Good,4:06,R&B,2000-03-18,2000-04-08,1.0,84.0,21 days 00:00:00.000000000
267,2000,"McKnight, Brian",Stay Or Let It Go,4:32,Rock,2000-02-26,2000-03-25,1.0,95.0,28 days 00:00:00.000000000
268,2000,"Allan, Gary",Smoke Rings In The Dark,4:18,Country,2000-01-22,2000-02-05,1.0,80.0,14 days 00:00:00.000000000
269,2000,Ginuwine,The Best Man I Can Be,4:06,Rock,2000-01-08,2000-03-04,1.0,97.0,56 days 00:00:00.000000000
270,2000,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,1.0,95.0,28 days 00:00:00.000000000
271,2000,"Estefan, Gloria",No Me Dejes De Querer,3:25,Rock,2000-06-10,2000-06-10,1.0,77.0,0 days 00:00:00.000000000
272,2000,Stone Temple Pilots,Sour Girl,4:16,Rock,2000-07-08,2000-07-29,1.0,79.0,21 days 00:00:00.000000000
273,2000,Montgomery Gentry,Daddy Won't Sell The Farm,4:18,Country,2000-03-04,2000-03-25,1.0,87.0,21 days 00:00:00.000000000
274,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,3:45,Country,2000-09-23,2000-11-11,1.0,97.0,49 days 00:00:00.000000000
275,2000,Clark Family Experience,Meanwhile Back At The Ranch,2:56,Country,2000-11-18,2000-12-16,1.0,87.0,28 days 00:00:00.000000000
276,2000,"Thomas, Carl",Summer Rain,4:57,Rock,2000-09-23,2000-10-14,1.0,82.0,21 days 00:00:00.000000000
277,2000,"Yearwood, Trisha",Real Live Woman,3:55,Country,2000-04-01,2000-04-29,1.0,85.0,28 days 00:00:00.000000000
278,2000,Trick Daddy,Shut Up,4:17,Rap,2000-05-20,2000-06-17,1.0,99.0,28 days 00:00:00.000000000
279,2000,"Moore, Chante",Straight Up,3:40,Rock,2000-10-28,2000-12-02,1.0,98.0,35 days 00:00:00.000000000
280,2000,Cam'ron,What Means The World To You,4:38,Rap,2000-10-14,2000-11-18,1.0,94.0,35 days 00:00:00.000000000
281,2000,Juvenile,U Understand,3:51,Rap,2000-02-05,2000-02-12,1.0,85.0,7 days 00:00:00.000000000
282,2000,"Hollister, Dave",Can't Stay,6:17,Rock,2000-03-25,2000-03-25,1.0,84.0,0 days 00:00:00.000000000
283,2000,Tamia,Can't Go For That,3:38,Rock,2000-09-16,2000-09-30,1.0,90.0,14 days 00:00:00.000000000
284,2000,LFO,West Side Story,3:27,Rock,2000-08-05,2000-08-12,1.0,96.0,7 days 00:00:00.000000000
285,2000,"Paisley, Brad",Me Neither,3:19,Country,2000-05-13,2000-05-20,1.0,87.0,7 days 00:00:00.000000000
286,2000,"Carter, Torrey",Take That,3:43,Rock,2000-06-24,2000-07-08,1.0,94.0,14 days 00:00:00.000000000
287,2000,2Ge+her,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),3:15,R&B,2000-09-02,2000-09-09,1.0,91.0,7 days 00:00:00.000000000
288,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,1.0,98.0,70 days 00:00:00.000000000
289,2000,Eve,Got It All,3:48,Rap,2000-07-15,2000-07-22,1.0,89.0,7 days 00:00:00.000000000
290,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,1.0,91.0,63 days 00:00:00.000000000
291,2000,"Spencer, Tracie",Still In My Heart,4:11,Rock,2000-03-04,2000-03-11,1.0,95.0,7 days 00:00:00.000000000
292,2000,Nu Flavor,3 Little Words,3:54,R&B,2000-06-03,2000-06-17,1.0,97.0,14 days 00:00:00.000000000
293,2000,Tamar,If You Don't Wanna Love Me,4:02,Rock,2000-03-25,2000-04-15,1.0,98.0,21 days 00:00:00.000000000
294,2000,"Levert, Gerald",Baby U Are,4:10,R&B,2000-08-19,2000-08-26,1.0,96.0,7 days 00:00:00.000000000
295,2000,"Hart, Beth",L.A. Song,3:47,Country,1999-11-27,2000-01-15,1.0,99.0,49 days 00:00:00.000000000
296,2000,"Diffie, Joe",The Quittin' Kind,3:23,Country,2000-01-01,2000-01-22,1.0,98.0,21 days 00:00:00.000000000
297,2000,Funkmaster Flex,Do You,4:14,Rap,2000-11-11,2000-12-02,1.0,92.0,21 days 00:00:00.000000000
298,2000,"Price, Kelly",Love Sets You Free,3:46,Rock,2000-05-13,2000-05-20,1.0,92.0,7 days 00:00:00.000000000
299,2000,En Vogue,Riddle,5:10,Rock,2000-06-17,2000-06-17,1.0,92.0,0 days 00:00:00.000000000
300,2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,2000-05-06,1.0,100.0,49 days 00:00:00.000000000
301,2000,Anastacia,I'm Outta Love,4:01,Pop,2000-04-01,2000-04-01,1.0,92.0,0 days 00:00:00.000000000
302,2000,Trina,Pull Over,2:58,Rap,2000-09-09,2000-09-16,1.0,97.0,7 days 00:00:00.000000000
303,2000,Lil' Mo,Ta Da,4:17,Rap,2000-08-12,2000-09-16,1.0,100.0,35 days 00:00:00.000000000
304,2000,A*Teens,Dancing Queen,3:44,Pop,2000-07-08,2000-07-29,1.0,97.0,21 days 00:00:00.000000000
305,2000,"Sheist, Shade",Where I Wanna Be,4:16,Rap,2000-11-11,2000-11-18,1.0,96.0,7 days 00:00:00.000000000
306,2000,De La Soul,All Good?,5:02,Rap,2000-12-23,2000-12-23,1.0,96.0,0 days 00:00:00.000000000
307,2000,"Larrieux, Amel",Get Up,4:02,R&B,2000-03-04,2000-03-11,1.0,100.0,7 days 00:00:00.000000000
308,2000,"Braxton, Toni",Spanish Guitar,4:24,Rock,2000-12-02,2000-12-02,1.0,98.0,0 days 00:00:00.000000000
309,2000,Tuesday,I Know,4:06,Rock,2000-12-30,2000-12-30,1.0,98.0,0 days 00:00:00.000000000
310,2000,LL Cool J,Imagine That,4:00,Rap,2000-08-12,2000-08-19,1.0,99.0,7 days 00:00:00.000000000
311,2000,Master P,Souljas,3:33,Rap,2000-11-18,2000-11-18,1.0,98.0,0 days 00:00:00.000000000
312,2000,Ghostface Killah,Cherchez LaGhost,3:04,R&B,2000-08-05,2000-08-05,1.0,98.0,0 days 00:00:00.000000000
313,2000,"Smith, Will",Freakin' It,3:58,Rap,2000-02-12,2000-02-12,1.0,99.0,0 days 00:00:00.000000000
314,2000,Zombie Nation,Kernkraft 400,3:30,Rock,2000-09-02,2000-09-02,1.0,99.0,0 days 00:00:00.000000000
315,2000,"Eastsidaz, The",Got Beef,3:58,Rap,2000-07-01,2000-07-01,1.0,99.0,0 days 00:00:00.000000000
316,2000,Fragma,Toca's Miracle,3:22,R&B,2000-10-28,2000-10-28,1.0,99.0,0 days 00:00:00.000000000
317,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,2.0,63.0,56 days 00:00:00.000000000
318,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,2.0,8.0,56 days 00:00:00.000000000
319,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,2.0,48.0,98 days 00:00:00.000000000
320,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,2.0,23.0,35 days 00:00:00.000000000
321,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,2.0,47.0,70 days 00:00:00.000000000
322,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,2.0,52.0,70 days 00:00:00.000000000
323,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,2.0,83.0,84 days 00:00:00.000000000
324,2000,"Iglesias, Enrique",Be With You,3:36,Latin,2000-04-01,2000-06-24,2.0,45.0,84 days 00:00:00.000000000
325,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,2.0,66.0,49 days 00:00:00.000000000
326,2000,Lonestar,Amazed,4:25,Country,1999-06-05,2000-03-04,2.0,54.0,273 days 00:00:00.000000000
327,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,2.0,70.0,84 days 00:00:00.000000000
328,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,2.0,51.0,49 days 00:00:00.000000000
329,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,2.0,61.0,175 days 00:00:00.000000000
330,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,2.0,78.0,182 days 00:00:00.000000000
331,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,2.0,53.0,91 days 00:00:00.000000000
332,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,2.0,37.0,84 days 00:00:00.000000000
333,2000,"Carey, Mariah",Thank God I Found You,4:14,Rock,1999-12-11,2000-02-19,2.0,68.0,70 days 00:00:00.000000000
334,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,2.0,68.0,168 days 00:00:00.000000000
335,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,2.0,57.0,105 days 00:00:00.000000000
336,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,2.0,92.0,91 days 00:00:00.000000000
337,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,2.0,55.0,49 days 00:00:00.000000000
338,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,2.0,54.0,98 days 00:00:00.000000000
339,2000,98¡,Give Me Just One Night (Una Noche),3:24,Rock,2000-08-19,2000-09-30,2.0,39.0,42 days 00:00:00.000000000
340,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,2.0,71.0,98 days 00:00:00.000000000
341,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,2.0,70.0,217 days 00:00:00.000000000
342,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,2.0,63.0,112 days 00:00:00.000000000
343,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,2.0,39.0,77 days 00:00:00.000000000
344,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,2.0,68.0,126 days 00:00:00.000000000
345,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,2.0,86.0,182 days 00:00:00.000000000
346,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,2.0,80.0,112 days 00:00:00.000000000
347,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,2.0,20.0,77 days 00:00:00.000000000
348,2000,Eminem,The Real Slim Shady,4:42,Rap,2000-05-06,2000-06-24,2.0,32.0,49 days 00:00:00.000000000
349,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,2.0,70.0,105 days 00:00:00.000000000
350,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,2.0,72.0,91 days 00:00:00.000000000
351,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,2.0,63.0,91 days 00:00:00.000000000
352,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,2.0,21.0,42 days 00:00:00.000000000
353,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,2.0,51.0,91 days 00:00:00.000000000
354,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,2.0,31.0,63 days 00:00:00.000000000
355,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,2.0,38.0,63 days 00:00:00.000000000
356,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,2.0,62.0,77 days 00:00:00.000000000
357,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,2.0,71.0,77 days 00:00:00.000000000
358,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,2.0,68.0,112 days 00:00:00.000000000
359,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,2.0,76.0,77 days 00:00:00.000000000
360,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,2.0,29.0,49 days 00:00:00.000000000
361,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,2.0,53.0,49 days 00:00:00.000000000
362,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,2.0,15.0,35 days 00:00:00.000000000
363,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,2.0,77.0,315 days 00:00:00.000000000
364,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,2.0,99.0,140 days 00:00:00.000000000
365,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,2.0,61.0,105 days 00:00:00.000000000
366,2000,Kenny G,Auld Lang Syne (The Millenium Mix),7:50,Jazz,1999-12-25,2000-01-08,2.0,89.0,14 days 00:00:00.000000000
367,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,2.0,52.0,91 days 00:00:00.000000000
368,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,2.0,38.0,49 days 00:00:00.000000000
369,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,2.0,25.0,49 days 00:00:00.000000000
370,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,2.0,69.0,84 days 00:00:00.000000000
371,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,2.0,74.0,63 days 00:00:00.000000000
372,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,2.0,68.0,77 days 00:00:00.000000000
373,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,2.0,59.0,91 days 00:00:00.000000000
374,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,2.0,45.0,63 days 00:00:00.000000000
375,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,2.0,66.0,84 days 00:00:00.000000000
376,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,2.0,74.0,70 days 00:00:00.000000000
377,2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,2.0,28.0,56 days 00:00:00.000000000
378,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,2.0,90.0,77 days 00:00:00.000000000
379,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,2.0,86.0,91 days 00:00:00.000000000
380,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,2.0,59.0,28 days 00:00:00.000000000
381,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,2.0,32.0,70 days 00:00:00.000000000
382,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,2.0,72.0,105 days 00:00:00.000000000
383,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,2.0,32.0,42 days 00:00:00.000000000
384,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,2.0,76.0,77 days 00:00:00.000000000
385,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,2.0,32.0,28 days 00:00:00.000000000
386,2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,2.0,34.0,21 days 00:00:00.000000000
387,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,2.0,88.0,105 days 00:00:00.000000000
388,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,2.0,52.0,77 days 00:00:00.000000000
389,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,2.0,47.0,56 days 00:00:00.000000000
390,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,2.0,69.0,98 days 00:00:00.000000000
391,2000,"Dixie Chicks, The",Goodbye Earl,4:19,Country,2000-03-18,2000-05-06,2.0,29.0,49 days 00:00:00.000000000
392,2000,Guy,Dancin',4:08,R&B,1999-12-18,2000-01-01,2.0,29.0,14 days 00:00:00.000000000
393,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,2.0,35.0,28 days 00:00:00.000000000
394,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,2.0,82.0,91 days 00:00:00.000000000
395,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,2.0,67.0,105 days 00:00:00.000000000
396,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,2.0,64.0,49 days 00:00:00.000000000
397,2000,Hanson,This Time Around,4:14,Country,2000-04-22,2000-05-06,2.0,22.0,14 days 00:00:00.000000000
398,2000,"Simpson, Jessica",I Think I'm In Love With You,3:32,Pop,2000-07-01,2000-08-12,2.0,52.0,42 days 00:00:00.000000000
399,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,2.0,83.0,77 days 00:00:00.000000000
400,2000,Lil' Zane,Callin' Me,3:43,Rap,2000-07-29,2000-09-02,2.0,89.0,35 days 00:00:00.000000000
401,2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2000-01-08,2.0,53.0,49 days 00:00:00.000000000
402,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,2.0,90.0,63 days 00:00:00.000000000
403,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,2.0,77.0,84 days 00:00:00.000000000
404,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,2.0,66.0,84 days 00:00:00.000000000
405,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,2.0,55.0,70 days 00:00:00.000000000
406,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,2.0,32.0,21 days 00:00:00.000000000
407,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,2.0,52.0,77 days 00:00:00.000000000
408,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,2.0,61.0,91 days 00:00:00.000000000
409,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,2.0,67.0,63 days 00:00:00.000000000
410,2000,"Spears, Britney",Lucky,3:23,Rock,2000-08-12,2000-09-09,2.0,41.0,28 days 00:00:00.000000000
411,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,2.0,58.0,49 days 00:00:00.000000000
412,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,2.0,66.0,63 days 00:00:00.000000000
413,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,2.0,68.0,77 days 00:00:00.000000000
414,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,2.0,58.0,70 days 00:00:00.000000000
415,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,2.0,63.0,56 days 00:00:00.000000000
416,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,2.0,55.0,63 days 00:00:00.000000000
417,2000,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,2.0,56.0,28 days 00:00:00.000000000
418,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,2.0,67.0,63 days 00:00:00.000000000
419,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,2.0,62.0,42 days 00:00:00.000000000
420,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,2.0,80.0,133 days 00:00:00.000000000
421,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,2.0,65.0,70 days 00:00:00.000000000
422,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,2.0,74.0,56 days 00:00:00.000000000
423,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,2.0,72.0,63 days 00:00:00.000000000
424,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,2.0,62.0,56 days 00:00:00.000000000
425,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,2.0,86.0,105 days 00:00:00.000000000
